service_provider,technology,download/upload,speed,signal_strength,state,Month,Year
IDEA,4G,download,749,-81,Rajasthan,March,2019
IDEA,4G,download,1355,-94,Rajasthan,March,2019
IDEA,4G,download,46,-87.64,Rajasthan,March,2019
IDEA,4G,download,540,-70,Rajasthan,March,2019
IDEA,4G,download,224,-76,Rajasthan,March,2019
IDEA,4G,download,5362,-97,Rajasthan,March,2019
IDEA,4G,download,2275,-87,Rajasthan,March,2019
IDEA,4G,download,33015,-87,Rajasthan,March,2019
IDEA,4G,download,4206,-104,Rajasthan,March,2019
IDEA,4G,download,6356,-87.64,Rajasthan,March,2019
IDEA,4G,download,138,-91,Rajasthan,March,2019
IDEA,4G,download,8748,-84,Rajasthan,March,2019
IDEA,4G,upload,943,-89,Rajasthan,March,2019
IDEA,4G,upload,675,-92,Rajasthan,March,2019
IDEA,4G,upload,4159,-83,Rajasthan,March,2019
IDEA,4G,upload,7027,-78,Rajasthan,March,2019
IDEA,4G,upload,4329,-99,Rajasthan,March,2019
IDEA,4G,upload,6247,-80,Rajasthan,March,2019
IDEA,4G,upload,1701,-96,Rajasthan,March,2019
IDEA,4G,upload,181,-97,Rajasthan,March,2019
IDEA,4G,upload,3428,-90,Rajasthan,March,2019
IDEA,4G,upload,892,-98,Rajasthan,March,2019
IDEA,4G,upload,1415,-97,Rajasthan,March,2019
IDEA,4G,upload,543,-104,Rajasthan,March,2019
IDEA,4G,upload,605,-107,Rajasthan,March,2019
IDEA,4G,upload,5269,-76,Rajasthan,March,2019
IDEA,4G,upload,2577,-73,Rajasthan,March,2019
IDEA,4G,upload,10029,-84,Rajasthan,March,2019
IDEA,4G,upload,3351,-88,Rajasthan,March,2019
IDEA,4G,upload,537,-91,Rajasthan,March,2019
IDEA,4G,upload,6327,-88.67346939,Rajasthan,March,2019
IDEA,4G,upload,2515,-88.67346939,Rajasthan,March,2019
IDEA,4G,upload,2173,-73,Rajasthan,March,2019
IDEA,4G,upload,5489,-88.67346939,Rajasthan,March,2019
IDEA,4G,upload,7129,-88.67346939,Rajasthan,March,2019
IDEA,4G,upload,3464,-98,Rajasthan,March,2019
IDEA,4G,upload,1839,-80,Rajasthan,March,2019
IDEA,4G,upload,1406,-100,Rajasthan,March,2019
IDEA,4G,upload,1124,-101,Rajasthan,March,2019
IDEA,4G,upload,7040,-80,Rajasthan,March,2019
IDEA,4G,upload,14028,-88.67346939,Rajasthan,March,2019
IDEA,4G,upload,346,-88.67346939,Rajasthan,March,2019
IDEA,4G,upload,630,-97,Rajasthan,March,2019
IDEA,4G,upload,7560,-77,Rajasthan,March,2019
IDEA,4G,upload,286,-102,Rajasthan,March,2019
IDEA,4G,upload,2180,-110,Rajasthan,March,2019
IDEA,4G,upload,7254,-74,Rajasthan,March,2019
IDEA,4G,upload,9670,-78,Rajasthan,March,2019
IDEA,4G,upload,6770,-78,Rajasthan,March,2019
IDEA,4G,upload,14824,-85,Rajasthan,March,2019
IDEA,4G,upload,2779,-84,Rajasthan,March,2019
IDEA,4G,upload,8018,-68,Rajasthan,March,2019
IDEA,4G,upload,3405,-65,Rajasthan,March,2019
IDEA,4G,upload,325,-84,Rajasthan,March,2019
IDEA,4G,upload,1220,-82,Rajasthan,March,2019
IDEA,4G,upload,1553,-66,Rajasthan,March,2019
IDEA,4G,upload,167,-107,Rajasthan,March,2019
IDEA,4G,upload,3506,-73,Rajasthan,March,2019
IDEA,4G,upload,5255,-77,Rajasthan,March,2019
IDEA,4G,upload,2440,-95,Rajasthan,March,2019
IDEA,4G,upload,3234,-96,Rajasthan,March,2019
IDEA,4G,upload,676,-88.67346939,Rajasthan,March,2019
IDEA,4G,upload,307,-101,Rajasthan,March,2019
IDEA,4G,upload,355,-99,Rajasthan,March,2019
IDEA,4G,upload,597,-104,Rajasthan,March,2019
IDEA,4G,upload,2164,-100,Rajasthan,March,2019
IDEA,4G,upload,3882,-87,Rajasthan,March,2019
IDEA,4G,upload,1533,-102,Rajasthan,March,2019
IDEA,3G,download,833,-95,Rajasthan,March,2019
IDEA,3G,download,880,-97,Rajasthan,March,2019
IDEA,3G,download,5674,-77,Rajasthan,March,2019
IDEA,3G,download,1311,-83.66666667,Rajasthan,March,2019
IDEA,3G,download,12579,-63,Rajasthan,March,2019
IDEA,3G,download,10691,-87,Rajasthan,March,2019
IDEA,3G,download,891,-83,Rajasthan,March,2019
IDEA,3G,upload,1713,-83,Rajasthan,March,2019
IDEA,3G,upload,35,-97,Rajasthan,March,2019
IDEA,3G,upload,1678,-90,Rajasthan,March,2019
IDEA,3G,upload,167,-90,Rajasthan,March,2019
IDEA,3G,upload,1064,-90,Rajasthan,March,2019
IDEA,3G,upload,3118,-90,Rajasthan,March,2019
IDEA,3G,upload,280,-90,Rajasthan,March,2019
VODAFONE,4G,download,315,-88,Rajasthan,March,2019
VODAFONE,4G,download,13257,-97,Rajasthan,March,2019
VODAFONE,4G,download,891,-102,Rajasthan,March,2019
VODAFONE,4G,download,2000,-95,Rajasthan,March,2019
VODAFONE,4G,download,7919,-102,Rajasthan,March,2019
VODAFONE,4G,download,4211,-106,Rajasthan,March,2019
VODAFONE,4G,download,8401,-112,Rajasthan,March,2019
VODAFONE,4G,download,9308,-86,Rajasthan,March,2019
VODAFONE,4G,download,2035,-94.46067416,Rajasthan,March,2019
VODAFONE,4G,download,11620,-95,Rajasthan,March,2019
VODAFONE,4G,download,474,-107,Rajasthan,March,2019
VODAFONE,4G,download,9494,-94,Rajasthan,March,2019
VODAFONE,4G,download,1734,-104,Rajasthan,March,2019
VODAFONE,4G,download,26136,-57,Rajasthan,March,2019
VODAFONE,4G,download,9649,-96,Rajasthan,March,2019
VODAFONE,4G,download,713,-83,Rajasthan,March,2019
VODAFONE,4G,download,5140,-91,Rajasthan,March,2019
VODAFONE,4G,download,9001,-95,Rajasthan,March,2019
VODAFONE,4G,download,225,-98,Rajasthan,March,2019
VODAFONE,4G,download,5135,-95,Rajasthan,March,2019
VODAFONE,4G,download,1129,-79,Rajasthan,March,2019
VODAFONE,4G,download,1476,-69,Rajasthan,March,2019
VODAFONE,4G,download,5993,-94.46067416,Rajasthan,March,2019
VODAFONE,4G,download,10447,-101,Rajasthan,March,2019
VODAFONE,4G,download,126,-88,Rajasthan,March,2019
VODAFONE,4G,download,9122,-85,Rajasthan,March,2019
VODAFONE,4G,download,387,-78,Rajasthan,March,2019
VODAFONE,4G,download,317,-95,Rajasthan,March,2019
VODAFONE,4G,download,363,-103,Rajasthan,March,2019
VODAFONE,4G,download,3478,-111,Rajasthan,March,2019
VODAFONE,4G,download,5516,-100,Rajasthan,March,2019
VODAFONE,4G,download,1426,-108,Rajasthan,March,2019
VODAFONE,4G,download,760,-97,Rajasthan,March,2019
VODAFONE,4G,download,341,-83,Rajasthan,March,2019
VODAFONE,4G,download,310,-81,Rajasthan,March,2019
VODAFONE,4G,download,6593,-83,Rajasthan,March,2019
VODAFONE,4G,download,154,-102,Rajasthan,March,2019
VODAFONE,4G,download,21,-93,Rajasthan,March,2019
VODAFONE,4G,download,4845,-84,Rajasthan,March,2019
VODAFONE,4G,download,10400,-103,Rajasthan,March,2019
VODAFONE,4G,download,5908,-105,Rajasthan,March,2019
VODAFONE,4G,download,788,-86,Rajasthan,March,2019
VODAFONE,4G,download,937,-89,Rajasthan,March,2019
VODAFONE,4G,download,11785,-112,Rajasthan,March,2019
VODAFONE,4G,download,4098,-103,Rajasthan,March,2019
VODAFONE,4G,download,855,-94.46067416,Rajasthan,March,2019
VODAFONE,4G,download,296,-97,Rajasthan,March,2019
VODAFONE,4G,download,3261,-84,Rajasthan,March,2019
VODAFONE,4G,download,9696,-91,Rajasthan,March,2019
VODAFONE,4G,download,3988,-101,Rajasthan,March,2019
VODAFONE,4G,download,260,-105,Rajasthan,March,2019
VODAFONE,4G,download,8938,-80,Rajasthan,March,2019
VODAFONE,4G,download,17084,-99,Rajasthan,March,2019
VODAFONE,4G,download,1520,-96,Rajasthan,March,2019
VODAFONE,4G,download,7906,-93,Rajasthan,March,2019
VODAFONE,4G,download,7842,-83,Rajasthan,March,2019
VODAFONE,4G,download,16344,-112,Rajasthan,March,2019
VODAFONE,4G,download,213,-90,Rajasthan,March,2019
VODAFONE,4G,download,4547,-87,Rajasthan,March,2019
VODAFONE,4G,download,4331,-85,Rajasthan,March,2019
VODAFONE,4G,download,7351,-95,Rajasthan,March,2019
VODAFONE,4G,download,1057,-105,Rajasthan,March,2019
VODAFONE,4G,download,7,-108,Rajasthan,March,2019
VODAFONE,4G,download,574,-89,Rajasthan,March,2019
VODAFONE,4G,download,1372,-97,Rajasthan,March,2019
VODAFONE,4G,download,8867,-105,Rajasthan,March,2019
VODAFONE,4G,download,3511,-98,Rajasthan,March,2019
VODAFONE,4G,download,208,-92,Rajasthan,March,2019
VODAFONE,4G,download,12295,-100,Rajasthan,March,2019
VODAFONE,4G,download,193,-110,Rajasthan,March,2019
VODAFONE,4G,download,236,-97,Rajasthan,March,2019
VODAFONE,4G,download,817,-96,Rajasthan,March,2019
VODAFONE,4G,download,424,-79,Rajasthan,March,2019
VODAFONE,4G,download,37596,-86,Rajasthan,March,2019
VODAFONE,4G,download,26636,-95,Rajasthan,March,2019
VODAFONE,4G,download,1767,-106,Rajasthan,March,2019
VODAFONE,4G,download,3421,-107,Rajasthan,March,2019
VODAFONE,4G,download,2236,-105,Rajasthan,March,2019
VODAFONE,4G,download,15098,-87,Rajasthan,March,2019
VODAFONE,4G,download,183,-96,Rajasthan,March,2019
VODAFONE,4G,download,423,-107,Rajasthan,March,2019
VODAFONE,4G,download,317,-104,Rajasthan,March,2019
VODAFONE,4G,download,2421,-94.46067416,Rajasthan,March,2019
VODAFONE,4G,download,22100,-88,Rajasthan,March,2019
VODAFONE,4G,download,8985,-65,Rajasthan,March,2019
VODAFONE,4G,download,711,-103,Rajasthan,March,2019
VODAFONE,4G,download,7690,-108,Rajasthan,March,2019
VODAFONE,4G,download,137,-96,Rajasthan,March,2019
VODAFONE,4G,download,359,-103,Rajasthan,March,2019
VODAFONE,4G,download,5982,-82,Rajasthan,March,2019
VODAFONE,4G,download,3584,-102,Rajasthan,March,2019
VODAFONE,4G,download,1552,-94.46067416,Rajasthan,March,2019
VODAFONE,4G,download,1041,-63,Rajasthan,March,2019
VODAFONE,4G,download,17531,-89,Rajasthan,March,2019
VODAFONE,4G,upload,10375,-96,Rajasthan,March,2019
VODAFONE,4G,upload,44,-108,Rajasthan,March,2019
VODAFONE,4G,upload,638,-84,Rajasthan,March,2019
VODAFONE,4G,upload,2922,-100,Rajasthan,March,2019
VODAFONE,4G,upload,731,-110,Rajasthan,March,2019
VODAFONE,4G,upload,8752,-89,Rajasthan,March,2019
VODAFONE,4G,upload,6143,-94,Rajasthan,March,2019
VODAFONE,4G,upload,1486,-101,Rajasthan,March,2019
VODAFONE,4G,upload,7946,-110,Rajasthan,March,2019
VODAFONE,4G,upload,2008,-91,Rajasthan,March,2019
VODAFONE,4G,upload,1862,-95,Rajasthan,March,2019
VODAFONE,4G,upload,8609,-67,Rajasthan,March,2019
VODAFONE,4G,upload,2245,-102,Rajasthan,March,2019
VODAFONE,4G,upload,1557,-86,Rajasthan,March,2019
VODAFONE,4G,upload,586,-101,Rajasthan,March,2019
VODAFONE,4G,upload,1165,-94,Rajasthan,March,2019
VODAFONE,4G,upload,4442,-101,Rajasthan,March,2019
VODAFONE,4G,upload,4378,-88,Rajasthan,March,2019
VODAFONE,4G,upload,5137,-95,Rajasthan,March,2019
VODAFONE,4G,upload,471,-97,Rajasthan,March,2019
VODAFONE,4G,upload,887,-85,Rajasthan,March,2019
VODAFONE,4G,upload,366,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,8894,-86,Rajasthan,March,2019
VODAFONE,4G,upload,1657,-103,Rajasthan,March,2019
VODAFONE,4G,upload,282,-104,Rajasthan,March,2019
VODAFONE,4G,upload,1229,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,1693,-93,Rajasthan,March,2019
VODAFONE,4G,upload,1890,-104,Rajasthan,March,2019
VODAFONE,4G,upload,5146,-98,Rajasthan,March,2019
VODAFONE,4G,upload,121,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,5687,-91,Rajasthan,March,2019
VODAFONE,4G,upload,623,-112,Rajasthan,March,2019
VODAFONE,4G,upload,1524,-109,Rajasthan,March,2019
VODAFONE,4G,upload,4491,-95,Rajasthan,March,2019
VODAFONE,4G,upload,22307,-75,Rajasthan,March,2019
VODAFONE,4G,upload,558,-91,Rajasthan,March,2019
VODAFONE,4G,upload,568,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,564,-105,Rajasthan,March,2019
VODAFONE,4G,upload,439,-106,Rajasthan,March,2019
VODAFONE,4G,upload,1014,-80,Rajasthan,March,2019
VODAFONE,4G,upload,714,-108,Rajasthan,March,2019
VODAFONE,4G,upload,7095,-103,Rajasthan,March,2019
VODAFONE,4G,upload,200,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,18,-93,Rajasthan,March,2019
VODAFONE,4G,upload,2501,-73,Rajasthan,March,2019
VODAFONE,4G,upload,6468,-96,Rajasthan,March,2019
VODAFONE,4G,upload,5102,-98,Rajasthan,March,2019
VODAFONE,4G,upload,4622,-77,Rajasthan,March,2019
VODAFONE,4G,upload,3771,-82,Rajasthan,March,2019
VODAFONE,4G,upload,835,-101,Rajasthan,March,2019
VODAFONE,4G,upload,7629,-69,Rajasthan,March,2019
VODAFONE,4G,upload,4569,-83,Rajasthan,March,2019
VODAFONE,4G,upload,900,-86,Rajasthan,March,2019
VODAFONE,4G,upload,1031,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,20298,-85,Rajasthan,March,2019
VODAFONE,4G,upload,520,-106,Rajasthan,March,2019
VODAFONE,4G,upload,3570,-96,Rajasthan,March,2019
VODAFONE,4G,upload,1484,-100,Rajasthan,March,2019
VODAFONE,4G,upload,941,-111,Rajasthan,March,2019
VODAFONE,4G,upload,2115,-110,Rajasthan,March,2019
VODAFONE,4G,upload,7452,-63,Rajasthan,March,2019
VODAFONE,4G,upload,987,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,9566,-88,Rajasthan,March,2019
VODAFONE,4G,upload,362,-97,Rajasthan,March,2019
VODAFONE,4G,upload,9122,-60,Rajasthan,March,2019
VODAFONE,4G,upload,1139,-110,Rajasthan,March,2019
VODAFONE,4G,upload,1038,-108,Rajasthan,March,2019
VODAFONE,4G,upload,2619,-100,Rajasthan,March,2019
VODAFONE,4G,upload,1170,-104,Rajasthan,March,2019
VODAFONE,4G,upload,1188,-97,Rajasthan,March,2019
VODAFONE,4G,upload,2330,-100,Rajasthan,March,2019
VODAFONE,4G,upload,2747,-97,Rajasthan,March,2019
VODAFONE,4G,upload,3856,-105,Rajasthan,March,2019
VODAFONE,4G,upload,6735,-89,Rajasthan,March,2019
VODAFONE,4G,upload,3616,-95,Rajasthan,March,2019
VODAFONE,4G,upload,5519,-102,Rajasthan,March,2019
VODAFONE,4G,upload,1145,-109,Rajasthan,March,2019
VODAFONE,4G,upload,3116,-100,Rajasthan,March,2019
VODAFONE,4G,upload,5574,-94,Rajasthan,March,2019
VODAFONE,4G,upload,6491,-93,Rajasthan,March,2019
VODAFONE,4G,upload,2450,-102,Rajasthan,March,2019
VODAFONE,4G,upload,383,-84,Rajasthan,March,2019
VODAFONE,4G,upload,618,-103,Rajasthan,March,2019
VODAFONE,4G,upload,2895,-105,Rajasthan,March,2019
VODAFONE,4G,upload,3582,-90,Rajasthan,March,2019
VODAFONE,4G,upload,684,-106,Rajasthan,March,2019
VODAFONE,4G,upload,758,-105,Rajasthan,March,2019
VODAFONE,4G,upload,2259,-87,Rajasthan,March,2019
VODAFONE,4G,upload,1846,-99,Rajasthan,March,2019
VODAFONE,4G,upload,3820,-92,Rajasthan,March,2019
VODAFONE,4G,upload,1745,-95.60465116,Rajasthan,March,2019
VODAFONE,4G,upload,5448,-106,Rajasthan,March,2019
VODAFONE,4G,upload,120,-103,Rajasthan,March,2019
VODAFONE,4G,upload,92,-106,Rajasthan,March,2019
VODAFONE,3G,download,127,-97,Rajasthan,March,2019
VODAFONE,3G,download,347,-86.25,Rajasthan,March,2019
VODAFONE,3G,download,5443,-86.25,Rajasthan,March,2019
VODAFONE,3G,download,6773,-59,Rajasthan,March,2019
VODAFONE,3G,download,591,-79,Rajasthan,March,2019
VODAFONE,3G,download,36,-89,Rajasthan,March,2019
VODAFONE,3G,download,391,-109,Rajasthan,March,2019
VODAFONE,3G,download,86,-97,Rajasthan,March,2019
VODAFONE,3G,download,4140,-87,Rajasthan,March,2019
VODAFONE,3G,download,14909,-55,Rajasthan,March,2019
VODAFONE,3G,download,1205,-95,Rajasthan,March,2019
VODAFONE,3G,download,17,-97,Rajasthan,March,2019
VODAFONE,3G,download,1528,-79,Rajasthan,March,2019
VODAFONE,3G,download,18,-91,Rajasthan,March,2019
VODAFONE,3G,download,158,-97,Rajasthan,March,2019
VODAFONE,3G,download,233,-91,Rajasthan,March,2019
VODAFONE,3G,download,7,-97,Rajasthan,March,2019
VODAFONE,3G,download,669,-61,Rajasthan,March,2019
VODAFONE,3G,upload,1553,-75,Rajasthan,March,2019
VODAFONE,3G,upload,1772,-84.06666667,Rajasthan,March,2019
VODAFONE,3G,upload,2485,-75,Rajasthan,March,2019
VODAFONE,3G,upload,1525,-85,Rajasthan,March,2019
VODAFONE,3G,upload,1272,-81,Rajasthan,March,2019
VODAFONE,3G,upload,151,-57,Rajasthan,March,2019
VODAFONE,3G,upload,114,-97,Rajasthan,March,2019
VODAFONE,3G,upload,280,-105,Rajasthan,March,2019
VODAFONE,3G,upload,696,-85,Rajasthan,March,2019
VODAFONE,3G,upload,989,-99,Rajasthan,March,2019
VODAFONE,3G,upload,1404,-84.06666667,Rajasthan,March,2019
VODAFONE,3G,upload,1518,-97,Rajasthan,March,2019
VODAFONE,3G,upload,1350,-99,Rajasthan,March,2019
VODAFONE,3G,upload,1892,-61,Rajasthan,March,2019
VODAFONE,3G,upload,353,-84.06666667,Rajasthan,March,2019
VODAFONE,3G,upload,1315,-81,Rajasthan,March,2019
VODAFONE,3G,upload,702,-97,Rajasthan,March,2019
VODAFONE,3G,upload,1361,-67,Rajasthan,March,2019
AIRTEL,4G,download,4326,-77,Punjab,March,2019
AIRTEL,4G,download,3086,-97,Punjab,March,2019
AIRTEL,4G,download,9391,-90,Punjab,March,2019
AIRTEL,4G,download,1900,-92,Punjab,March,2019
AIRTEL,4G,download,603,-94,Punjab,March,2019
AIRTEL,4G,download,2560,-110,Punjab,March,2019
AIRTEL,4G,download,2014,-83,Punjab,March,2019
AIRTEL,4G,download,486,-94,Punjab,March,2019
AIRTEL,4G,download,6585,-86,Punjab,March,2019
AIRTEL,4G,download,14484,-77,Punjab,March,2019
AIRTEL,4G,download,13116,-75,Punjab,March,2019
AIRTEL,4G,download,416,-100,Punjab,March,2019
AIRTEL,4G,download,15584,-91,Punjab,March,2019
AIRTEL,4G,download,7805,-101,Punjab,March,2019
AIRTEL,4G,download,4612,-100,Punjab,March,2019
AIRTEL,4G,download,26653,-81,Punjab,March,2019
AIRTEL,4G,download,7927,-92,Punjab,March,2019
AIRTEL,4G,download,853,-101,Punjab,March,2019
AIRTEL,4G,download,8848,-93,Punjab,March,2019
AIRTEL,4G,download,367,-104,Punjab,March,2019
AIRTEL,4G,download,28853,-85,Punjab,March,2019
AIRTEL,4G,download,788,-92,Punjab,March,2019
AIRTEL,4G,download,4246,-107,Punjab,March,2019
AIRTEL,4G,download,16331,-83,Punjab,March,2019
AIRTEL,4G,download,3575,-80,Punjab,March,2019
AIRTEL,4G,download,8836,-104,Punjab,March,2019
AIRTEL,4G,download,2293,-102,Punjab,March,2019
AIRTEL,4G,download,2985,-106,Punjab,March,2019
AIRTEL,4G,download,1637,-83,Punjab,March,2019
AIRTEL,4G,download,47431,-74,Punjab,March,2019
AIRTEL,4G,download,7014,-107,Punjab,March,2019
AIRTEL,4G,download,30633,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,3482,-99,Punjab,March,2019
AIRTEL,4G,download,5328,-104,Punjab,March,2019
AIRTEL,4G,download,5356,-63,Punjab,March,2019
AIRTEL,4G,download,6969,-97,Punjab,March,2019
AIRTEL,4G,download,30549,-96,Punjab,March,2019
AIRTEL,4G,download,6845,-105,Punjab,March,2019
AIRTEL,4G,download,19090,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,2871,-104,Punjab,March,2019
AIRTEL,4G,download,19283,-78,Punjab,March,2019
AIRTEL,4G,download,436,-95,Punjab,March,2019
AIRTEL,4G,download,377,-92,Punjab,March,2019
AIRTEL,4G,download,2457,-107,Punjab,March,2019
AIRTEL,4G,download,7411,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,2456,-86,Punjab,March,2019
AIRTEL,4G,download,1373,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,1899,-110,Punjab,March,2019
AIRTEL,4G,download,10285,-96,Punjab,March,2019
AIRTEL,4G,download,15704,-89,Punjab,March,2019
AIRTEL,4G,download,1029,-112,Punjab,March,2019
AIRTEL,4G,download,5513,-102,Punjab,March,2019
AIRTEL,4G,download,8779,-83,Punjab,March,2019
AIRTEL,4G,download,4127,-97,Punjab,March,2019
AIRTEL,4G,download,583,-72,Punjab,March,2019
AIRTEL,4G,download,1012,-80,Punjab,March,2019
AIRTEL,4G,download,9155,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,7385,-82,Punjab,March,2019
AIRTEL,4G,download,5823,-105,Punjab,March,2019
AIRTEL,4G,download,18508,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,38316,-90,Punjab,March,2019
AIRTEL,4G,download,41029,-95,Punjab,March,2019
AIRTEL,4G,download,10831,-84,Punjab,March,2019
AIRTEL,4G,download,13782,-82,Punjab,March,2019
AIRTEL,4G,download,6299,-88,Punjab,March,2019
AIRTEL,4G,download,9129,-80,Punjab,March,2019
AIRTEL,4G,download,2536,-112,Punjab,March,2019
AIRTEL,4G,download,7909,-94,Punjab,March,2019
AIRTEL,4G,download,11754,-110,Punjab,March,2019
AIRTEL,4G,download,4664,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,701,-92,Punjab,March,2019
AIRTEL,4G,download,29923,-92,Punjab,March,2019
AIRTEL,4G,download,16663,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,445,-101,Punjab,March,2019
AIRTEL,4G,download,253,-95,Punjab,March,2019
AIRTEL,4G,download,10368,-99,Punjab,March,2019
AIRTEL,4G,download,51295,-77,Punjab,March,2019
AIRTEL,4G,download,4245,-92,Punjab,March,2019
AIRTEL,4G,download,6190,-86,Punjab,March,2019
AIRTEL,4G,download,13041,-92,Punjab,March,2019
AIRTEL,4G,download,4713,-93,Punjab,March,2019
AIRTEL,4G,download,8876,-57,Punjab,March,2019
AIRTEL,4G,download,1769,-98,Punjab,March,2019
AIRTEL,4G,download,11503,-78,Punjab,March,2019
AIRTEL,4G,download,7618,-107,Punjab,March,2019
AIRTEL,4G,download,5729,-81,Punjab,March,2019
AIRTEL,4G,download,11133,-109,Punjab,March,2019
AIRTEL,4G,download,22392,-80,Punjab,March,2019
AIRTEL,4G,download,2068,-92,Punjab,March,2019
AIRTEL,4G,download,1615,-85,Punjab,March,2019
AIRTEL,4G,download,7040,-93,Punjab,March,2019
AIRTEL,4G,download,5202,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,8336,-103,Punjab,March,2019
AIRTEL,4G,download,10483,-93,Punjab,March,2019
AIRTEL,4G,download,14256,-91,Punjab,March,2019
AIRTEL,4G,download,32028,-97,Punjab,March,2019
AIRTEL,4G,download,72398,-89,Punjab,March,2019
AIRTEL,4G,download,11566,-107,Punjab,March,2019
AIRTEL,4G,download,7973,-89,Punjab,March,2019
AIRTEL,4G,download,24276,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,6089,-108,Punjab,March,2019
AIRTEL,4G,download,134,-112,Punjab,March,2019
AIRTEL,4G,download,19707,-85,Punjab,March,2019
AIRTEL,4G,download,2236,-94,Punjab,March,2019
AIRTEL,4G,download,1336,-76,Punjab,March,2019
AIRTEL,4G,download,51585,-96,Punjab,March,2019
AIRTEL,4G,download,1378,-109,Punjab,March,2019
AIRTEL,4G,download,10596,-86,Punjab,March,2019
AIRTEL,4G,download,6717,-95,Punjab,March,2019
AIRTEL,4G,download,12107,-92,Punjab,March,2019
AIRTEL,4G,download,28,-94,Punjab,March,2019
AIRTEL,4G,download,2103,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,14291,-87,Punjab,March,2019
AIRTEL,4G,download,4529,-103,Punjab,March,2019
AIRTEL,4G,download,914,-92,Punjab,March,2019
AIRTEL,4G,download,4981,-81,Punjab,March,2019
AIRTEL,4G,download,4355,-104,Punjab,March,2019
AIRTEL,4G,download,1959,-76,Punjab,March,2019
AIRTEL,4G,download,4128,-101,Punjab,March,2019
AIRTEL,4G,download,722,-109,Punjab,March,2019
AIRTEL,4G,download,2057,-78,Punjab,March,2019
AIRTEL,4G,download,1336,-91,Punjab,March,2019
AIRTEL,4G,download,2138,-95,Punjab,March,2019
AIRTEL,4G,download,34,-85,Punjab,March,2019
AIRTEL,4G,download,13301,-91,Punjab,March,2019
AIRTEL,4G,download,789,-94,Punjab,March,2019
AIRTEL,4G,download,7199,-112,Punjab,March,2019
AIRTEL,4G,download,19796,-99,Punjab,March,2019
AIRTEL,4G,download,1392,-91,Punjab,March,2019
AIRTEL,4G,download,2647,-101,Punjab,March,2019
AIRTEL,4G,download,5523,-101,Punjab,March,2019
AIRTEL,4G,download,367,-104,Punjab,March,2019
AIRTEL,4G,download,8732,-93,Punjab,March,2019
AIRTEL,4G,download,2210,-95,Punjab,March,2019
AIRTEL,4G,download,3558,-78,Punjab,March,2019
AIRTEL,4G,download,10481,-101,Punjab,March,2019
AIRTEL,4G,download,7875,-107,Punjab,March,2019
AIRTEL,4G,download,2330,-103,Punjab,March,2019
AIRTEL,4G,download,5587,-87,Punjab,March,2019
AIRTEL,4G,download,2027,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,5124,-90,Punjab,March,2019
AIRTEL,4G,download,10911,-94,Punjab,March,2019
AIRTEL,4G,download,1180,-88,Punjab,March,2019
AIRTEL,4G,download,1264,-101,Punjab,March,2019
AIRTEL,4G,download,17156,-104,Punjab,March,2019
AIRTEL,4G,download,1647,-104,Punjab,March,2019
AIRTEL,4G,download,949,-99,Punjab,March,2019
AIRTEL,4G,download,9136,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,1931,-109,Punjab,March,2019
AIRTEL,4G,download,10276,-106,Punjab,March,2019
AIRTEL,4G,download,11930,-103,Punjab,March,2019
AIRTEL,4G,download,44080,-82,Punjab,March,2019
AIRTEL,4G,download,540,-103,Punjab,March,2019
AIRTEL,4G,download,20275,-91,Punjab,March,2019
AIRTEL,4G,download,10627,-97,Punjab,March,2019
AIRTEL,4G,download,30957,-67,Punjab,March,2019
AIRTEL,4G,download,1688,-103,Punjab,March,2019
AIRTEL,4G,download,9857,-94,Punjab,March,2019
AIRTEL,4G,download,4110,-97,Punjab,March,2019
AIRTEL,4G,download,593,-107,Punjab,March,2019
AIRTEL,4G,download,4067,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,11895,-84,Punjab,March,2019
AIRTEL,4G,download,5144,-96,Punjab,March,2019
AIRTEL,4G,download,17634,-78,Punjab,March,2019
AIRTEL,4G,download,570,-101,Punjab,March,2019
AIRTEL,4G,download,2971,-93.14285714,Punjab,March,2019
AIRTEL,4G,download,1207,-86,Punjab,March,2019
AIRTEL,4G,download,1610,-108,Punjab,March,2019
AIRTEL,4G,download,15,-81,Punjab,March,2019
